Output directory successfully created.
Output directory successfully created.
2023-12-14 21:59:59 : 01.json.bz2 transferred
2023-12-14 22:00:00 : 31.json.bz2 transferred
2023-12-14 22:00:01 : 23.json.bz2 transferred
2023-12-14 22:00:01 : 40.json.bz2 transferred
2023-12-14 22:00:02 : 54.json.bz2 transferred
2023-12-14 22:00:03 : 07.json.bz2 transferred
2023-12-14 22:00:03 : 45.json.bz2 transferred
2023-12-14 22:00:04 : 53.json.bz2 transferred
2023-12-14 22:00:05 : 46.json.bz2 transferred
2023-12-14 22:00:05 : 11.json.bz2 transferred
2023-12-14 22:00:06 : 24.json.bz2 transferred
2023-12-14 22:00:07 : 44.json.bz2 transferred
2023-12-14 22:00:07 : 00.json.bz2 transferred
2023-12-14 22:00:08 : 50.json.bz2 transferred
2023-12-14 22:00:09 : 41.json.bz2 transferred
2023-12-14 22:00:09 : 14.json.bz2 transferred
2023-12-14 22:00:10 : 35.json.bz2 transferred
2023-12-14 22:00:11 : 15.json.bz2 transferred
2023-12-14 22:00:11 : 10.json.bz2 transferred
2023-12-14 22:00:12 : 25.json.bz2 transferred
2023-12-14 22:00:13 : 37.json.bz2 transferred
2023-12-14 22:00:13 : 03.json.bz2 transferred
2023-12-14 22:00:14 : 17.json.bz2 transferred
2023-12-14 22:00:15 : 27.json.bz2 transferred
2023-12-14 22:00:15 : 09.json.bz2 transferred
2023-12-14 22:00:16 : 30.json.bz2 transferred
2023-12-14 22:00:17 : 33.json.bz2 transferred
2023-12-14 22:00:17 : 21.json.bz2 transferred
2023-12-14 22:00:18 : 42.json.bz2 transferred
2023-12-14 22:00:19 : 52.json.bz2 transferred
2023-12-14 22:00:19 : 47.json.bz2 transferred
2023-12-14 22:00:20 : 49.json.bz2 transferred
2023-12-14 22:00:21 : 56.json.bz2 transferred
2023-12-14 22:00:22 : 16.json.bz2 transferred
2023-12-14 22:00:22 : 02.json.bz2 transferred
2023-12-14 22:00:23 : 06.json.bz2 transferred
2023-12-14 22:00:24 : 28.json.bz2 transferred
2023-12-14 22:00:25 : 26.json.bz2 transferred
2023-12-14 22:00:25 : 51.json.bz2 transferred
2023-12-14 22:00:26 : 29.json.bz2 transferred
2023-12-14 22:00:27 : 08.json.bz2 transferred
2023-12-14 22:00:28 : 57.json.bz2 transferred
2023-12-14 22:00:28 : 12.json.bz2 transferred
2023-12-14 22:00:29 : 59.json.bz2 transferred
2023-12-14 22:00:30 : 38.json.bz2 transferred
2023-12-14 22:00:31 : 34.json.bz2 transferred
2023-12-14 22:00:32 : 55.json.bz2 transferred
2023-12-14 22:00:32 : 13.json.bz2 transferred
2023-12-14 22:00:33 : 22.json.bz2 transferred
2023-12-14 22:00:34 : 18.json.bz2 transferred
2023-12-14 22:00:35 : 04.json.bz2 transferred
2023-12-14 22:00:36 : 05.json.bz2 transferred
2023-12-14 22:00:36 : 20.json.bz2 transferred
2023-12-14 22:00:37 : 43.json.bz2 transferred
2023-12-14 22:00:38 : 36.json.bz2 transferred
2023-12-14 22:00:39 : 19.json.bz2 transferred
2023-12-14 22:00:39 : 48.json.bz2 transferred
2023-12-14 22:00:40 : 58.json.bz2 transferred
2023-12-14 22:00:41 : 32.json.bz2 transferred
2023-12-14 22:00:42 : 39.json.bz2 transferred
2023-12-14 22:00:42 : 01.json.bz2 transferred
2023-12-14 22:00:43 : 31.json.bz2 transferred
2023-12-14 22:00:44 : 23.json.bz2 transferred
2023-12-14 22:00:45 : 40.json.bz2 transferred
2023-12-14 22:00:45 : 54.json.bz2 transferred
2023-12-14 22:00:46 : 07.json.bz2 transferred
2023-12-14 22:00:47 : 45.json.bz2 transferred
2023-12-14 22:00:48 : 53.json.bz2 transferred
2023-12-14 22:00:49 : 46.json.bz2 transferred
2023-12-14 22:00:49 : 11.json.bz2 transferred
2023-12-14 22:00:50 : 24.json.bz2 transferred
2023-12-14 22:00:51 : 44.json.bz2 transferred
2023-12-14 22:00:52 : 00.json.bz2 transferred
2023-12-14 22:00:53 : 50.json.bz2 transferred
2023-12-14 22:00:53 : 41.json.bz2 transferred
2023-12-14 22:00:54 : 14.json.bz2 transferred
2023-12-14 22:00:55 : 35.json.bz2 transferred
2023-12-14 22:00:56 : 15.json.bz2 transferred
2023-12-14 22:00:57 : 10.json.bz2 transferred
2023-12-14 22:00:57 : 25.json.bz2 transferred
2023-12-14 22:00:58 : 37.json.bz2 transferred
2023-12-14 22:00:59 : 03.json.bz2 transferred
2023-12-14 22:01:00 : 17.json.bz2 transferred
2023-12-14 22:01:00 : 27.json.bz2 transferred
2023-12-14 22:01:01 : 09.json.bz2 transferred
2023-12-14 22:01:02 : 30.json.bz2 transferred
2023-12-14 22:01:03 : 33.json.bz2 transferred
2023-12-14 22:01:04 : 21.json.bz2 transferred
2023-12-14 22:01:04 : 42.json.bz2 transferred
2023-12-14 22:01:07 : 52.json.bz2 transferred
2023-12-14 22:01:08 : 47.json.bz2 transferred
2023-12-14 22:01:08 : Input and output directories cleared out for twitter_stream_2019_01_20.tar
2023-12-14 22:01:08 : Downloading twitter_stream_2019_01_21.tar
2023-12-14 22:01:37 : Extracting twitter_stream_2019_01_21.tar
2023-12-14 22:02:07 : Extracting and transferring .bz2 files to S3 for twitter_stream_2019_01_21.tar
2023-12-14 22:02:08 : 49.json.bz2 transferred
2023-12-14 22:02:08 : 56.json.bz2 transferred
2023-12-14 22:02:09 : 16.json.bz2 transferred
2023-12-14 22:02:10 : 02.json.bz2 transferred
2023-12-14 22:02:10 : 06.json.bz2 transferred
2023-12-14 22:02:11 : 28.json.bz2 transferred
2023-12-14 22:02:11 : 26.json.bz2 transferred
2023-12-14 22:02:12 : 51.json.bz2 transferred
2023-12-14 22:02:13 : 29.json.bz2 transferred
2023-12-14 22:02:13 : 08.json.bz2 transferred
2023-12-14 22:02:14 : 57.json.bz2 transferred
2023-12-14 22:02:15 : 12.json.bz2 transferred
2023-12-14 22:02:15 : 59.json.bz2 transferred
2023-12-14 22:02:16 : 38.json.bz2 transferred
2023-12-14 22:02:17 : 34.json.bz2 transferred
2023-12-14 22:02:18 : 55.json.bz2 transferred
2023-12-14 22:02:18 : 13.json.bz2 transferred
2023-12-14 22:02:19 : 22.json.bz2 transferred
2023-12-14 22:02:20 : 18.json.bz2 transferred
2023-12-14 22:02:20 : 04.json.bz2 transferred
2023-12-14 22:02:21 : 05.json.bz2 transferred
2023-12-14 22:02:22 : 20.json.bz2 transferred
2023-12-14 22:02:22 : 43.json.bz2 transferred
2023-12-14 22:02:23 : 36.json.bz2 transferred
2023-12-14 22:02:24 : 19.json.bz2 transferred
2023-12-14 22:02:24 : 48.json.bz2 transferred
2023-12-14 22:02:25 : 58.json.bz2 transferred
2023-12-14 22:02:26 : 32.json.bz2 transferred
2023-12-14 22:02:26 : 39.json.bz2 transferred
2023-12-14 22:02:27 : 01.json.bz2 transferred
2023-12-14 22:02:28 : 31.json.bz2 transferred
2023-12-14 22:02:28 : 23.json.bz2 transferred
2023-12-14 22:02:29 : 40.json.bz2 transferred
2023-12-14 22:02:30 : 54.json.bz2 transferred
2023-12-14 22:02:30 : 07.json.bz2 transferred
2023-12-14 22:02:31 : 45.json.bz2 transferred
2023-12-14 22:02:32 : 53.json.bz2 transferred
2023-12-14 22:02:33 : 46.json.bz2 transferred
2023-12-14 22:02:33 : 11.json.bz2 transferred
2023-12-14 22:02:34 : 24.json.bz2 transferred
2023-12-14 22:02:35 : 44.json.bz2 transferred
2023-12-14 22:02:35 : 00.json.bz2 transferred
2023-12-14 22:02:36 : 50.json.bz2 transferred
2023-12-14 22:02:37 : 41.json.bz2 transferred
2023-12-14 22:02:37 : 14.json.bz2 transferred
2023-12-14 22:02:38 : 35.json.bz2 transferred
2023-12-14 22:02:39 : 15.json.bz2 transferred
2023-12-14 22:02:39 : 10.json.bz2 transferred
2023-12-14 22:02:40 : 25.json.bz2 transferred
2023-12-14 22:02:41 : 37.json.bz2 transferred
2023-12-14 22:02:41 : 03.json.bz2 transferred
2023-12-14 22:02:42 : 17.json.bz2 transferred
2023-12-14 22:02:43 : 27.json.bz2 transferred
2023-12-14 22:02:43 : 09.json.bz2 transferred
2023-12-14 22:02:44 : 30.json.bz2 transferred
2023-12-14 22:02:45 : 33.json.bz2 transferred
2023-12-14 22:02:45 : 21.json.bz2 transferred
2023-12-14 22:02:46 : 42.json.bz2 transferred
2023-12-14 22:02:47 : 52.json.bz2 transferred
2023-12-14 22:02:47 : 47.json.bz2 transferred
2023-12-14 22:02:48 : 49.json.bz2 transferred
2023-12-14 22:02:48 : 56.json.bz2 transferred
2023-12-14 22:02:49 : 51.json.bz2 transferred
2023-12-14 22:02:49 : 29.json.bz2 transferred
2023-12-14 22:02:50 : 57.json.bz2 transferred
2023-12-14 22:02:50 : 59.json.bz2 transferred
2023-12-14 22:02:51 : 38.json.bz2 transferred
2023-12-14 22:02:51 : 34.json.bz2 transferred
2023-12-14 22:02:52 : 55.json.bz2 transferred
2023-12-14 22:02:53 : 43.json.bz2 transferred
2023-12-14 22:02:53 : 36.json.bz2 transferred
2023-12-14 22:02:54 : 48.json.bz2 transferred
2023-12-14 22:02:54 : 58.json.bz2 transferred
2023-12-14 22:02:55 : 32.json.bz2 transferred
2023-12-14 22:02:55 : 39.json.bz2 transferred
2023-12-14 22:02:56 : 31.json.bz2 transferred
2023-12-14 22:02:56 : 40.json.bz2 transferred
2023-12-14 22:02:57 : 54.json.bz2 transferred
2023-12-14 22:02:57 : 45.json.bz2 transferred
2023-12-14 22:02:58 : 53.json.bz2 transferred
2023-12-14 22:02:58 : 46.json.bz2 transferred
2023-12-14 22:02:59 : 44.json.bz2 transferred
2023-12-14 22:02:59 : 50.json.bz2 transferred
2023-12-14 22:03:00 : 41.json.bz2 transferred
2023-12-14 22:03:00 : 35.json.bz2 transferred
2023-12-14 22:03:01 : 37.json.bz2 transferred
2023-12-14 22:03:01 : 30.json.bz2 transferred
2023-12-14 22:03:02 : 33.json.bz2 transferred
2023-12-14 22:03:02 : 42.json.bz2 transferred
2023-12-14 22:03:03 : 52.json.bz2 transferred
2023-12-14 22:03:03 : 47.json.bz2 transferred
2023-12-14 22:03:04 : 49.json.bz2 transferred
2023-12-14 22:03:05 : 56.json.bz2 transferred
2023-12-14 22:03:06 : 16.json.bz2 transferred
2023-12-14 22:03:07 : 02.json.bz2 transferred
2023-12-14 22:03:08 : 06.json.bz2 transferred
2023-12-14 22:03:08 : 28.json.bz2 transferred
2023-12-14 22:03:09 : 26.json.bz2 transferred
2023-12-14 22:03:10 : 51.json.bz2 transferred
2023-12-14 22:03:11 : 29.json.bz2 transferred
2023-12-14 22:03:12 : 08.json.bz2 transferred
2023-12-14 22:03:13 : 57.json.bz2 transferred
2023-12-14 22:03:13 : 12.json.bz2 transferred
2023-12-14 22:03:14 : 59.json.bz2 transferred
2023-12-14 22:03:15 : 38.json.bz2 transferred
2023-12-14 22:03:16 : 34.json.bz2 transferred
2023-12-14 22:03:17 : 55.json.bz2 transferred
2023-12-14 22:03:18 : 13.json.bz2 transferred
2023-12-14 22:03:18 : 22.json.bz2 transferred
2023-12-14 22:03:19 : 18.json.bz2 transferred
2023-12-14 22:03:20 : 04.json.bz2 transferred
2023-12-14 22:03:21 : 05.json.bz2 transferred
2023-12-14 22:03:22 : 20.json.bz2 transferred
2023-12-14 22:03:22 : 43.json.bz2 transferred
2023-12-14 22:03:23 : 36.json.bz2 transferred
2023-12-14 22:03:24 : 19.json.bz2 transferred
2023-12-14 22:03:25 : 48.json.bz2 transferred
2023-12-14 22:03:26 : 58.json.bz2 transferred
2023-12-14 22:03:26 : 32.json.bz2 transferred
2023-12-14 22:03:27 : 39.json.bz2 transferred
2023-12-14 22:03:28 : 01.json.bz2 transferred
2023-12-14 22:03:29 : 31.json.bz2 transferred
2023-12-14 22:03:30 : 23.json.bz2 transferred
2023-12-14 22:03:31 : 40.json.bz2 transferred
2023-12-14 22:03:31 : 54.json.bz2 transferred
2023-12-14 22:03:32 : 07.json.bz2 transferred
2023-12-14 22:03:33 : 45.json.bz2 transferred
2023-12-14 22:03:34 : 53.json.bz2 transferred
2023-12-14 22:03:35 : 46.json.bz2 transferred
2023-12-14 22:03:35 : 11.json.bz2 transferred
2023-12-14 22:03:36 : 24.json.bz2 transferred
2023-12-14 22:03:37 : 44.json.bz2 transferred
2023-12-14 22:03:38 : 00.json.bz2 transferred
2023-12-14 22:03:39 : 50.json.bz2 transferred
2023-12-14 22:03:40 : 41.json.bz2 transferred
2023-12-14 22:03:41 : 14.json.bz2 transferred
2023-12-14 22:03:41 : 35.json.bz2 transferred
2023-12-14 22:03:42 : 15.json.bz2 transferred
2023-12-14 22:03:43 : 10.json.bz2 transferred
2023-12-14 22:03:44 : 25.json.bz2 transferred
2023-12-14 22:03:45 : 37.json.bz2 transferred
2023-12-14 22:03:46 : 03.json.bz2 transferred
2023-12-14 22:03:46 : 17.json.bz2 transferred
2023-12-14 22:03:47 : 27.json.bz2 transferred
2023-12-14 22:03:48 : 09.json.bz2 transferred
2023-12-14 22:03:49 : 30.json.bz2 transferred
2023-12-14 22:03:50 : 33.json.bz2 transferred
2023-12-14 22:03:50 : 21.json.bz2 transferred
2023-12-14 22:03:51 : 42.json.bz2 transferred
2023-12-14 22:03:52 : 52.json.bz2 transferred
2023-12-14 22:03:53 : 47.json.bz2 transferred
2023-12-14 22:03:53 : 49.json.bz2 transferred
2023-12-14 22:03:54 : 56.json.bz2 transferred
2023-12-14 22:03:55 : 16.json.bz2 transferred
2023-12-14 22:03:56 : 02.json.bz2 transferred
2023-12-14 22:03:57 : 06.json.bz2 transferred
2023-12-14 22:03:57 : 28.json.bz2 transferred
2023-12-14 22:03:58 : 26.json.bz2 transferred
2023-12-14 22:03:59 : 51.json.bz2 transferred
2023-12-14 22:04:00 : 29.json.bz2 transferred
2023-12-14 22:04:00 : 08.json.bz2 transferred
2023-12-14 22:04:01 : 57.json.bz2 transferred
2023-12-14 22:04:02 : 12.json.bz2 transferred
2023-12-14 22:04:03 : 59.json.bz2 transferred
2023-12-14 22:04:04 : 38.json.bz2 transferred
2023-12-14 22:04:04 : 34.json.bz2 transferred
2023-12-14 22:04:05 : 55.json.bz2 transferred
2023-12-14 22:04:06 : 13.json.bz2 transferred
2023-12-14 22:04:07 : 22.json.bz2 transferred
2023-12-14 22:04:07 : 18.json.bz2 transferred
2023-12-14 22:04:08 : 04.json.bz2 transferred
2023-12-14 22:04:09 : 05.json.bz2 transferred
2023-12-14 22:04:10 : 20.json.bz2 transferred
2023-12-14 22:04:10 : 43.json.bz2 transferred
2023-12-14 22:04:11 : 36.json.bz2 transferred
2023-12-14 22:04:12 : 19.json.bz2 transferred
2023-12-14 22:04:12 : 48.json.bz2 transferred
2023-12-14 22:04:13 : 58.json.bz2 transferred
2023-12-14 22:04:14 : 32.json.bz2 transferred
2023-12-14 22:04:15 : 39.json.bz2 transferred
2023-12-14 22:04:15 : 01.json.bz2 transferred
2023-12-14 22:04:16 : 31.json.bz2 transferred
2023-12-14 22:04:17 : 23.json.bz2 transferred
2023-12-14 22:04:18 : 40.json.bz2 transferred
2023-12-14 22:04:18 : 54.json.bz2 transferred
2023-12-14 22:04:19 : 07.json.bz2 transferred
2023-12-14 22:04:20 : 45.json.bz2 transferred
2023-12-14 22:04:20 : 53.json.bz2 transferred
2023-12-14 22:04:21 : 46.json.bz2 transferred
2023-12-14 22:04:22 : 11.json.bz2 transferred
2023-12-14 22:04:23 : 24.json.bz2 transferred
2023-12-14 22:04:23 : 44.json.bz2 transferred
2023-12-14 22:04:24 : 00.json.bz2 transferred
2023-12-14 22:04:25 : 50.json.bz2 transferred
2023-12-14 22:04:26 : 41.json.bz2 transferred
2023-12-14 22:04:26 : 14.json.bz2 transferred
2023-12-14 22:04:27 : 35.json.bz2 transferred
2023-12-14 22:04:28 : 15.json.bz2 transferred
2023-12-14 22:04:29 : 10.json.bz2 transferred
2023-12-14 22:04:30 : 25.json.bz2 transferred
2023-12-14 22:04:30 : 37.json.bz2 transferred
2023-12-14 22:04:31 : 03.json.bz2 transferred
2023-12-14 22:04:32 : 17.json.bz2 transferred
2023-12-14 22:04:33 : 27.json.bz2 transferred
2023-12-14 22:04:33 : 09.json.bz2 transferred
2023-12-14 22:04:34 : 30.json.bz2 transferred
2023-12-14 22:04:35 : 33.json.bz2 transferred
2023-12-14 22:04:36 : 21.json.bz2 transferred
2023-12-14 22:04:36 : 42.json.bz2 transferred
2023-12-14 22:04:37 : 52.json.bz2 transferred
2023-12-14 22:04:38 : 47.json.bz2 transferred
2023-12-14 22:04:38 : 49.json.bz2 transferred
2023-12-14 22:04:39 : 56.json.bz2 transferred
2023-12-14 22:04:40 : 16.json.bz2 transferred
2023-12-14 22:04:40 : 02.json.bz2 transferred
2023-12-14 22:04:41 : 06.json.bz2 transferred
2023-12-14 22:04:42 : 28.json.bz2 transferred
2023-12-14 22:04:43 : 26.json.bz2 transferred
2023-12-14 22:04:43 : 51.json.bz2 transferred
2023-12-14 22:04:44 : 29.json.bz2 transferred
2023-12-14 22:04:45 : 08.json.bz2 transferred
2023-12-14 22:04:45 : 57.json.bz2 transferred
2023-12-14 22:04:46 : 12.json.bz2 transferred
2023-12-14 22:04:47 : 59.json.bz2 transferred
2023-12-14 22:04:47 : 38.json.bz2 transferred
2023-12-14 22:04:48 : 34.json.bz2 transferred
2023-12-14 22:04:49 : 55.json.bz2 transferred
2023-12-14 22:04:50 : 13.json.bz2 transferred
2023-12-14 22:04:50 : 22.json.bz2 transferred
2023-12-14 22:04:51 : 18.json.bz2 transferred
2023-12-14 22:04:52 : 04.json.bz2 transferred
2023-12-14 22:04:53 : 05.json.bz2 transferred
2023-12-14 22:04:53 : 20.json.bz2 transferred
2023-12-14 22:04:54 : 43.json.bz2 transferred
2023-12-14 22:04:55 : 36.json.bz2 transferred
2023-12-14 22:04:55 : 19.json.bz2 transferred
2023-12-14 22:04:56 : 48.json.bz2 transferred
2023-12-14 22:04:57 : 58.json.bz2 transferred
2023-12-14 22:04:57 : 32.json.bz2 transferred
2023-12-14 22:04:58 : 39.json.bz2 transferred
2023-12-14 22:04:59 : 01.json.bz2 transferred
2023-12-14 22:05:00 : 31.json.bz2 transferred
2023-12-14 22:05:04 : 23.json.bz2 transferred
2023-12-14 22:05:05 : 40.json.bz2 transferred
2023-12-14 22:05:06 : 54.json.bz2 transferred
2023-12-14 22:05:06 : 07.json.bz2 transferred
2023-12-14 22:05:07 : 45.json.bz2 transferred
2023-12-14 22:05:08 : 53.json.bz2 transferred
2023-12-14 22:05:08 : 46.json.bz2 transferred
2023-12-14 22:05:09 : 11.json.bz2 transferred
2023-12-14 22:05:10 : 24.json.bz2 transferred
2023-12-14 22:05:10 : 44.json.bz2 transferred
2023-12-14 22:05:11 : 00.json.bz2 transferred
2023-12-14 22:05:12 : 50.json.bz2 transferred
2023-12-14 22:05:13 : 41.json.bz2 transferred
2023-12-14 22:05:13 : 14.json.bz2 transferred
2023-12-14 22:05:14 : 35.json.bz2 transferred
2023-12-14 22:05:15 : 15.json.bz2 transferred
2023-12-14 22:05:15 : 10.json.bz2 transferred
2023-12-14 22:05:16 : 25.json.bz2 transferred
2023-12-14 22:05:17 : 37.json.bz2 transferred
2023-12-14 22:05:18 : 03.json.bz2 transferred
2023-12-14 22:05:18 : 17.json.bz2 transferred
2023-12-14 22:05:19 : 27.json.bz2 transferred
2023-12-14 22:05:20 : 09.json.bz2 transferred
2023-12-14 22:05:21 : 30.json.bz2 transferred
2023-12-14 22:05:21 : 33.json.bz2 transferred
2023-12-14 22:05:22 : 21.json.bz2 transferred
2023-12-14 22:05:23 : 42.json.bz2 transferred
2023-12-14 22:05:24 : 52.json.bz2 transferred
2023-12-14 22:05:25 : 47.json.bz2 transferred
2023-12-14 22:05:25 : 49.json.bz2 transferred
2023-12-14 22:05:26 : 56.json.bz2 transferred
2023-12-14 22:05:27 : 16.json.bz2 transferred
2023-12-14 22:05:27 : 02.json.bz2 transferred
2023-12-14 22:05:28 : 06.json.bz2 transferred
2023-12-14 22:05:28 : 28.json.bz2 transferred
2023-12-14 22:05:29 : 26.json.bz2 transferred
2023-12-14 22:05:30 : 51.json.bz2 transferred
2023-12-14 22:05:30 : 29.json.bz2 transferred
2023-12-14 22:05:31 : 08.json.bz2 transferred
2023-12-14 22:05:31 : 57.json.bz2 transferred
2023-12-14 22:05:32 : 12.json.bz2 transferred
2023-12-14 22:05:33 : 59.json.bz2 transferred
2023-12-14 22:05:33 : 38.json.bz2 transferred
2023-12-14 22:05:34 : 34.json.bz2 transferred
2023-12-14 22:05:34 : 55.json.bz2 transferred
2023-12-14 22:05:35 : 13.json.bz2 transferred
2023-12-14 22:05:36 : 22.json.bz2 transferred
2023-12-14 22:05:36 : 18.json.bz2 transferred
2023-12-14 22:05:37 : 04.json.bz2 transferred
2023-12-14 22:05:37 : 05.json.bz2 transferred
2023-12-14 22:05:38 : 20.json.bz2 transferred
2023-12-14 22:05:39 : 43.json.bz2 transferred
2023-12-14 22:05:39 : 36.json.bz2 transferred
2023-12-14 22:05:40 : 19.json.bz2 transferred
2023-12-14 22:05:40 : 48.json.bz2 transferred
2023-12-14 22:05:41 : 58.json.bz2 transferred
2023-12-14 22:05:41 : 32.json.bz2 transferred
2023-12-14 22:05:42 : 39.json.bz2 transferred
2023-12-14 22:05:43 : 01.json.bz2 transferred
2023-12-14 22:05:44 : 31.json.bz2 transferred
2023-12-14 22:05:44 : 23.json.bz2 transferred
2023-12-14 22:05:45 : 40.json.bz2 transferred
2023-12-14 22:05:46 : 54.json.bz2 transferred
2023-12-14 22:05:46 : 07.json.bz2 transferred
2023-12-14 22:05:47 : 45.json.bz2 transferred
2023-12-14 22:05:48 : 53.json.bz2 transferred
2023-12-14 22:05:48 : 46.json.bz2 transferred
2023-12-14 22:05:49 : 11.json.bz2 transferred
2023-12-14 22:05:50 : 24.json.bz2 transferred
2023-12-14 22:05:50 : 44.json.bz2 transferred
2023-12-14 22:05:51 : 00.json.bz2 transferred
2023-12-14 22:05:52 : 50.json.bz2 transferred
2023-12-14 22:05:52 : 41.json.bz2 transferred
2023-12-14 22:05:53 : 14.json.bz2 transferred
2023-12-14 22:05:54 : 35.json.bz2 transferred
2023-12-14 22:05:54 : 15.json.bz2 transferred
2023-12-14 22:05:55 : 10.json.bz2 transferred
2023-12-14 22:05:56 : 25.json.bz2 transferred
2023-12-14 22:05:56 : 37.json.bz2 transferred
2023-12-14 22:05:57 : 03.json.bz2 transferred
2023-12-14 22:05:58 : 17.json.bz2 transferred
2023-12-14 22:05:58 : 27.json.bz2 transferred
2023-12-14 22:05:59 : 09.json.bz2 transferred
2023-12-14 22:06:00 : 30.json.bz2 transferred
2023-12-14 22:06:00 : 33.json.bz2 transferred
2023-12-14 22:06:01 : 21.json.bz2 transferred
2023-12-14 22:06:02 : 42.json.bz2 transferred
2023-12-14 22:06:02 : 52.json.bz2 transferred
2023-12-14 22:06:03 : 47.json.bz2 transferred
2023-12-14 22:06:04 : 49.json.bz2 transferred
2023-12-14 22:06:04 : 56.json.bz2 transferred
2023-12-14 22:06:05 : 16.json.bz2 transferred
2023-12-14 22:06:06 : 02.json.bz2 transferred
2023-12-14 22:06:06 : 06.json.bz2 transferred
2023-12-14 22:06:07 : 28.json.bz2 transferred
2023-12-14 22:06:07 : 26.json.bz2 transferred
2023-12-14 22:06:08 : 51.json.bz2 transferred
2023-12-14 22:06:09 : 29.json.bz2 transferred
2023-12-14 22:06:09 : 08.json.bz2 transferred
2023-12-14 22:06:10 : 57.json.bz2 transferred
2023-12-14 22:06:11 : 12.json.bz2 transferred
2023-12-14 22:06:11 : 59.json.bz2 transferred
2023-12-14 22:06:12 : 38.json.bz2 transferred
2023-12-14 22:06:13 : 34.json.bz2 transferred
2023-12-14 22:06:13 : 55.json.bz2 transferred
2023-12-14 22:06:14 : 13.json.bz2 transferred
2023-12-14 22:06:15 : 22.json.bz2 transferred
2023-12-14 22:06:15 : 18.json.bz2 transferred
2023-12-14 22:06:16 : 04.json.bz2 transferred
2023-12-14 22:06:17 : 05.json.bz2 transferred
2023-12-14 22:06:17 : 20.json.bz2 transferred
2023-12-14 22:06:18 : 43.json.bz2 transferred
2023-12-14 22:06:18 : 36.json.bz2 transferred
2023-12-14 22:06:19 : 19.json.bz2 transferred
2023-12-14 22:06:20 : 48.json.bz2 transferred
2023-12-14 22:06:20 : 58.json.bz2 transferred
2023-12-14 22:06:21 : 32.json.bz2 transferred
2023-12-14 22:06:22 : 39.json.bz2 transferred
2023-12-14 22:06:22 : 01.json.bz2 transferred
2023-12-14 22:06:23 : 31.json.bz2 transferred
2023-12-14 22:06:24 : 23.json.bz2 transferred
2023-12-14 22:06:24 : 40.json.bz2 transferred
2023-12-14 22:06:25 : 54.json.bz2 transferred
2023-12-14 22:06:26 : 07.json.bz2 transferred
2023-12-14 22:06:26 : 45.json.bz2 transferred
2023-12-14 22:06:27 : 53.json.bz2 transferred
2023-12-14 22:06:27 : 46.json.bz2 transferred
2023-12-14 22:06:28 : 11.json.bz2 transferred
2023-12-14 22:06:29 : 24.json.bz2 transferred
2023-12-14 22:06:29 : 44.json.bz2 transferred
2023-12-14 22:06:30 : 00.json.bz2 transferred
2023-12-14 22:06:31 : 50.json.bz2 transferred
2023-12-14 22:06:31 : 41.json.bz2 transferred
2023-12-14 22:06:32 : 14.json.bz2 transferred
2023-12-14 22:06:33 : 35.json.bz2 transferred
2023-12-14 22:06:33 : 15.json.bz2 transferred
2023-12-14 22:06:34 : 10.json.bz2 transferred
2023-12-14 22:06:34 : 25.json.bz2 transferred
2023-12-14 22:06:35 : 37.json.bz2 transferred
2023-12-14 22:06:36 : 03.json.bz2 transferred
2023-12-14 22:06:36 : 17.json.bz2 transferred
2023-12-14 22:06:37 : 27.json.bz2 transferred
2023-12-14 22:06:37 : 09.json.bz2 transferred
2023-12-14 22:06:38 : 30.json.bz2 transferred
2023-12-14 22:06:39 : 33.json.bz2 transferred
2023-12-14 22:06:39 : 21.json.bz2 transferred
2023-12-14 22:06:40 : 42.json.bz2 transferred
2023-12-14 22:06:41 : 52.json.bz2 transferred
2023-12-14 22:06:41 : 47.json.bz2 transferred
2023-12-14 22:06:42 : 49.json.bz2 transferred
2023-12-14 22:06:42 : 56.json.bz2 transferred
2023-12-14 22:06:43 : 16.json.bz2 transferred
2023-12-14 22:06:44 : 02.json.bz2 transferred
2023-12-14 22:06:44 : 06.json.bz2 transferred
2023-12-14 22:06:45 : 28.json.bz2 transferred
2023-12-14 22:06:45 : 26.json.bz2 transferred
2023-12-14 22:06:46 : 51.json.bz2 transferred
2023-12-14 22:06:46 : 29.json.bz2 transferred
2023-12-14 22:06:47 : 08.json.bz2 transferred
2023-12-14 22:06:48 : 57.json.bz2 transferred
2023-12-14 22:06:48 : 12.json.bz2 transferred
2023-12-14 22:06:49 : 59.json.bz2 transferred
2023-12-14 22:06:49 : 38.json.bz2 transferred
2023-12-14 22:06:50 : 34.json.bz2 transferred
2023-12-14 22:06:50 : 55.json.bz2 transferred
2023-12-14 22:06:51 : 13.json.bz2 transferred
2023-12-14 22:06:51 : 22.json.bz2 transferred
2023-12-14 22:06:52 : 18.json.bz2 transferred
2023-12-14 22:06:52 : 04.json.bz2 transferred
2023-12-14 22:06:53 : 05.json.bz2 transferred
2023-12-14 22:06:54 : 20.json.bz2 transferred
2023-12-14 22:06:54 : 43.json.bz2 transferred
2023-12-14 22:06:55 : 36.json.bz2 transferred
2023-12-14 22:06:55 : 19.json.bz2 transferred
2023-12-14 22:06:56 : 48.json.bz2 transferred
2023-12-14 22:06:57 : 58.json.bz2 transferred
2023-12-14 22:06:57 : 32.json.bz2 transferred
2023-12-14 22:06:58 : 39.json.bz2 transferred
