2023-12-27,14:10:53,2.5,GiB,twitter-stream-2020-07-01.zip
2023-12-27,14:11:47,3.7,KiB,twitter-stream-2020-07-02.zip
2023-12-27,14:11:53,3.7,KiB,twitter-stream-2020-07-03.zip
2023-12-27,14:12:00,1.7,KiB,twitter-stream-2020-07-04.zip
2023-12-27,14:15:49,1.2,GiB,twitter-stream-2020-07-06.zip
2023-12-27,14:23:23,2.4,GiB,twitter-stream-2020-07-07.zip
2023-12-27,14:32:00,2.4,GiB,twitter-stream-2020-07-08.zip
2023-12-27,14:41:00,2.4,GiB,twitter-stream-2020-07-09.zip
2023-12-27,14:50:48,2.4,GiB,twitter-stream-2020-07-10.zip
2023-12-27,14:59:52,2.3,GiB,twitter-stream-2020-07-11.zip
2023-12-27,15:09:02,2.3,GiB,twitter-stream-2020-07-12.zip
2023-12-27,15:20:52,2.5,GiB,twitter-stream-2020-07-13.zip
2023-12-27,15:35:06,2.4,GiB,twitter-stream-2020-07-14.zip
2023-12-27,15:48:10,2.4,GiB,twitter-stream-2020-07-15.zip
2023-12-27,16:00:10,2.3,GiB,twitter-stream-2020-07-16.zip
2023-12-27,16:12:38,2.3,GiB,twitter-stream-2020-07-17.zip
2023-12-27,16:25:31,2.4,GiB,twitter-stream-2020-07-18.zip
2023-12-27,16:38:27,2.3,GiB,twitter-stream-2020-07-19.zip
2023-12-27,16:51:20,2.3,GiB,twitter-stream-2020-07-20.zip
2023-12-27,17:05:35,2.3,GiB,twitter-stream-2020-07-21.zip
2023-12-27,17:22:28,2.4,GiB,twitter-stream-2020-07-22.zip
2023-12-27,17:38:23,2.5,GiB,twitter-stream-2020-07-23.zip
2023-12-27,14:00:01,2.3,GiB,twitter-stream-2020-07-24.zip
2023-12-27,14:08:46,2.3,GiB,twitter-stream-2020-07-25.zip
2023-12-27,14:16:36,2.4,GiB,twitter-stream-2020-07-26.zip
2023-12-27,14:24:13,2.3,GiB,twitter-stream-2020-07-27.zip
2023-12-27,14:32:42,2.4,GiB,twitter-stream-2020-07-28.zip
2023-12-27,14:41:36,2.3,GiB,twitter-stream-2020-07-29.zip
2023-12-27,14:51:24,2.3,GiB,twitter-stream-2020-07-30.zip
2023-12-27,15:00:33,2.2,GiB,twitter-stream-2020-07-31.zip
2023-12-27,15:10:13,2.2,GiB,twitter-stream-2020-08-01.zip
2023-12-27,15:21:04,2.2,GiB,twitter-stream-2020-08-02.zip
2023-12-27,15:33:46,2.2,GiB,twitter-stream-2020-08-03.zip
2023-12-27,15:46:29,2.4,GiB,twitter-stream-2020-08-04.zip
2023-12-27,15:58:50,2.3,GiB,twitter-stream-2020-08-05.zip
2023-12-27,16:10:39,2.3,GiB,twitter-stream-2020-08-06.zip
2023-12-27,16:23:18,2.4,GiB,twitter-stream-2020-08-07.zip
2023-12-27,16:35:55,2.4,GiB,twitter-stream-2020-08-08.zip
2023-12-27,16:49:26,2.4,GiB,twitter-stream-2020-08-09.zip
2023-12-27,17:04:21,2.4,GiB,twitter-stream-2020-08-10.zip
2023-12-27,17:19:59,2.4,GiB,twitter-stream-2020-08-11.zip
2023-12-27,17:35:16,2.4,GiB,twitter-stream-2020-08-12.zip
2023-12-27,17:51:02,2.5,GiB,twitter-stream-2020-08-13.zip
2023-12-27,18:05:57,2.5,GiB,twitter-stream-2020-08-14.zip
2023-12-27,18:20:31,2.5,GiB,twitter-stream-2020-08-15.zip
2023-12-27,18:35:10,2.6,GiB,twitter-stream-2020-08-16.zip
2023-12-27,14:02:55,2.3,GiB,twitter-stream-2020-08-17.zip
2023-12-27,14:11:58,2.4,GiB,twitter-stream-2020-08-18.zip
2023-12-27,14:20:07,2.4,GiB,twitter-stream-2020-08-19.zip
2023-12-27,14:27:40,2.4,GiB,twitter-stream-2020-08-20.zip
2023-12-27,14:36:12,2.5,GiB,twitter-stream-2020-08-21.zip
2023-12-27,14:44:57,2.4,GiB,twitter-stream-2020-08-22.zip
2023-12-27,14:53:54,2.4,GiB,twitter-stream-2020-08-23.zip
2023-12-27,15:03:24,2.4,GiB,twitter-stream-2020-08-24.zip
2023-12-27,15:13:56,2.5,GiB,twitter-stream-2020-08-25.zip
2023-12-27,15:25:18,2.5,GiB,twitter-stream-2020-08-26.zip
2023-12-27,15:38:01,2.5,GiB,twitter-stream-2020-08-27.zip
2023-12-27,15:51:26,2.5,GiB,twitter-stream-2020-08-28.zip
2023-12-27,16:04:49,2.4,GiB,twitter-stream-2020-08-29.zip
2023-12-27,16:19:17,2.5,GiB,twitter-stream-2020-08-30.zip
2023-12-27,16:33:22,2.6,GiB,twitter-stream-2020-08-31.zip
2023-12-27,16:47:51,2.6,GiB,twitter-stream-2020-09-01.zip
2023-12-27,17:02:58,2.4,GiB,twitter-stream-2020-09-02.zip
2023-12-27,17:19:12,2.4,GiB,twitter-stream-2020-09-03.zip
2023-12-27,17:33:30,2.3,GiB,twitter-stream-2020-09-04.zip
2023-12-27,17:47:56,2.3,GiB,twitter-stream-2020-09-05.zip
2023-12-27,18:02:21,2.4,GiB,twitter-stream-2020-09-06.zip
2023-12-27,18:16:14,2.3,GiB,twitter-stream-2020-09-07.zip
2023-12-27,18:30:18,2.4,GiB,twitter-stream-2020-09-08.zip
2023-12-27,18:43:30,2.4,GiB,twitter-stream-2020-09-09.zip
2023-12-27,14:01:11,2.4,GiB,twitter-stream-2020-09-10.zip
2023-12-27,14:09:43,2.4,GiB,twitter-stream-2020-09-11.zip
2023-12-27,14:16:51,2.3,GiB,twitter-stream-2020-09-12.zip
2023-12-27,14:23:49,2.3,GiB,twitter-stream-2020-09-13.zip
2023-12-27,14:31:03,2.4,GiB,twitter-stream-2020-09-14.zip
2023-12-27,14:38:53,2.4,GiB,twitter-stream-2020-09-15.zip
2023-12-27,14:47:24,2.4,GiB,twitter-stream-2020-09-16.zip
2023-12-27,14:56:45,2.4,GiB,twitter-stream-2020-09-17.zip
2023-12-27,15:06:02,2.4,GiB,twitter-stream-2020-09-18.zip
2023-12-27,15:15:49,2.3,GiB,twitter-stream-2020-09-19.zip
2023-12-27,15:26:08,2.4,GiB,twitter-stream-2020-09-20.zip
2023-12-27,15:38:10,2.3,GiB,twitter-stream-2020-09-21.zip
2023-12-27,15:51:07,2.4,GiB,twitter-stream-2020-09-22.zip
2023-12-27,16:03:33,2.4,GiB,twitter-stream-2020-09-23.zip
2023-12-27,16:15:50,2.3,GiB,twitter-stream-2020-09-24.zip
2023-12-27,16:28:01,2.4,GiB,twitter-stream-2020-09-25.zip
2023-12-27,16:40:08,2.2,GiB,twitter-stream-2020-09-26.zip
2023-12-27,16:53:56,2.3,GiB,twitter-stream-2020-09-27.zip
2023-12-27,17:08:48,2.4,GiB,twitter-stream-2020-09-28.zip
2023-12-27,17:24:51,2.4,GiB,twitter-stream-2020-09-29.zip
2023-12-27,17:39:57,2.4,GiB,twitter-stream-2020-09-30.zip
2023-12-27,18:20:49,2.4,GiB,twitter-stream-2020-10-01.zip
2023-12-27,19:02:22,2.4,GiB,twitter-stream-2020-10-02.zip
2023-12-27,19:09:24,2.3,GiB,twitter-stream-2020-10-03.zip
2023-12-27,14:32:15,2.4,GiB,twitter-stream-2020-10-04.zip
2023-12-27,15:12:53,2.4,GiB,twitter-stream-2020-10-05.zip
2023-12-27,15:54:08,2.4,GiB,twitter-stream-2020-10-06.zip
2023-12-27,16:34:46,2.4,GiB,twitter-stream-2020-10-07.zip
