Output directory successfully created.
Output directory successfully created.
2023-12-14 21:56:30 : 20.json.bz2 transferred
2023-12-14 21:56:30 : 43.json.bz2 transferred
2023-12-14 21:56:31 : 36.json.bz2 transferred
2023-12-14 21:56:31 : 19.json.bz2 transferred
2023-12-14 21:56:32 : 48.json.bz2 transferred
2023-12-14 21:56:33 : 58.json.bz2 transferred
2023-12-14 21:56:33 : 32.json.bz2 transferred
2023-12-14 21:56:34 : 39.json.bz2 transferred
2023-12-14 21:56:34 : 01.json.bz2 transferred
2023-12-14 21:56:35 : 31.json.bz2 transferred
2023-12-14 21:56:35 : 23.json.bz2 transferred
2023-12-14 21:56:36 : 40.json.bz2 transferred
2023-12-14 21:56:37 : 54.json.bz2 transferred
2023-12-14 21:56:37 : 07.json.bz2 transferred
2023-12-14 21:56:38 : 45.json.bz2 transferred
2023-12-14 21:56:38 : 53.json.bz2 transferred
2023-12-14 21:56:39 : 46.json.bz2 transferred
2023-12-14 21:56:40 : 11.json.bz2 transferred
2023-12-14 21:56:40 : 24.json.bz2 transferred
2023-12-14 21:56:41 : 44.json.bz2 transferred
2023-12-14 21:56:41 : 00.json.bz2 transferred
2023-12-14 21:56:42 : 50.json.bz2 transferred
2023-12-14 21:56:43 : 41.json.bz2 transferred
2023-12-14 21:56:43 : 14.json.bz2 transferred
2023-12-14 21:56:44 : 35.json.bz2 transferred
2023-12-14 21:56:44 : 15.json.bz2 transferred
2023-12-14 21:56:45 : 10.json.bz2 transferred
2023-12-14 21:56:45 : 25.json.bz2 transferred
2023-12-14 21:56:46 : 37.json.bz2 transferred
2023-12-14 21:56:47 : 03.json.bz2 transferred
2023-12-14 21:56:47 : 17.json.bz2 transferred
2023-12-14 21:56:48 : 27.json.bz2 transferred
2023-12-14 21:56:48 : 09.json.bz2 transferred
2023-12-14 21:56:49 : 30.json.bz2 transferred
2023-12-14 21:56:49 : 33.json.bz2 transferred
2023-12-14 21:56:50 : 21.json.bz2 transferred
2023-12-14 21:56:51 : 42.json.bz2 transferred
2023-12-14 21:56:51 : 52.json.bz2 transferred
2023-12-14 21:56:52 : 47.json.bz2 transferred
2023-12-14 21:56:52 : 49.json.bz2 transferred
2023-12-14 21:56:53 : 56.json.bz2 transferred
2023-12-14 21:56:54 : 16.json.bz2 transferred
2023-12-14 21:56:54 : 02.json.bz2 transferred
2023-12-14 21:56:55 : 06.json.bz2 transferred
2023-12-14 21:56:55 : 28.json.bz2 transferred
2023-12-14 21:56:56 : 26.json.bz2 transferred
2023-12-14 21:56:56 : 51.json.bz2 transferred
2023-12-14 21:56:57 : 29.json.bz2 transferred
2023-12-14 21:56:58 : 08.json.bz2 transferred
2023-12-14 21:56:58 : 57.json.bz2 transferred
2023-12-14 21:56:59 : 12.json.bz2 transferred
2023-12-14 21:56:59 : 59.json.bz2 transferred
2023-12-14 21:57:00 : 38.json.bz2 transferred
2023-12-14 21:57:01 : 34.json.bz2 transferred
2023-12-14 21:57:01 : 55.json.bz2 transferred
2023-12-14 21:57:02 : 13.json.bz2 transferred
2023-12-14 21:57:02 : 22.json.bz2 transferred
2023-12-14 21:57:03 : 18.json.bz2 transferred
2023-12-14 21:57:03 : 04.json.bz2 transferred
2023-12-14 21:57:04 : 05.json.bz2 transferred
2023-12-14 21:57:05 : 20.json.bz2 transferred
2023-12-14 21:57:05 : 43.json.bz2 transferred
2023-12-14 21:57:06 : 36.json.bz2 transferred
2023-12-14 21:57:06 : 19.json.bz2 transferred
2023-12-14 21:57:07 : 48.json.bz2 transferred
2023-12-14 21:57:08 : 58.json.bz2 transferred
2023-12-14 21:57:08 : 32.json.bz2 transferred
2023-12-14 21:57:09 : 39.json.bz2 transferred
2023-12-14 21:57:09 : 01.json.bz2 transferred
2023-12-14 21:57:10 : 31.json.bz2 transferred
2023-12-14 21:57:11 : 23.json.bz2 transferred
2023-12-14 21:57:11 : 40.json.bz2 transferred
2023-12-14 21:57:12 : 54.json.bz2 transferred
2023-12-14 21:57:12 : 07.json.bz2 transferred
2023-12-14 21:57:13 : 45.json.bz2 transferred
2023-12-14 21:57:13 : 53.json.bz2 transferred
2023-12-14 21:57:14 : 46.json.bz2 transferred
2023-12-14 21:57:15 : 11.json.bz2 transferred
2023-12-14 21:57:15 : 24.json.bz2 transferred
2023-12-14 21:57:16 : 44.json.bz2 transferred
2023-12-14 21:57:16 : 00.json.bz2 transferred
2023-12-14 21:57:17 : 50.json.bz2 transferred
2023-12-14 21:57:17 : 41.json.bz2 transferred
2023-12-14 21:57:18 : 14.json.bz2 transferred
2023-12-14 21:57:19 : 35.json.bz2 transferred
2023-12-14 21:57:19 : 15.json.bz2 transferred
2023-12-14 21:57:20 : 10.json.bz2 transferred
2023-12-14 21:57:20 : 25.json.bz2 transferred
2023-12-14 21:57:21 : 37.json.bz2 transferred
2023-12-14 21:57:22 : 03.json.bz2 transferred
2023-12-14 21:57:22 : 17.json.bz2 transferred
2023-12-14 21:57:23 : 27.json.bz2 transferred
2023-12-14 21:57:23 : 09.json.bz2 transferred
2023-12-14 21:57:24 : 30.json.bz2 transferred
2023-12-14 21:57:24 : 33.json.bz2 transferred
2023-12-14 21:57:25 : 21.json.bz2 transferred
2023-12-14 21:57:26 : 42.json.bz2 transferred
2023-12-14 21:57:26 : 52.json.bz2 transferred
2023-12-14 21:57:27 : 47.json.bz2 transferred
2023-12-14 21:57:27 : 49.json.bz2 transferred
2023-12-14 21:57:28 : 56.json.bz2 transferred
2023-12-14 21:57:28 : 16.json.bz2 transferred
2023-12-14 21:57:29 : 02.json.bz2 transferred
2023-12-14 21:57:30 : 06.json.bz2 transferred
2023-12-14 21:57:30 : 28.json.bz2 transferred
2023-12-14 21:57:31 : 26.json.bz2 transferred
2023-12-14 21:57:31 : 51.json.bz2 transferred
2023-12-14 21:57:32 : 29.json.bz2 transferred
2023-12-14 21:57:32 : 08.json.bz2 transferred
2023-12-14 21:57:33 : 57.json.bz2 transferred
2023-12-14 21:57:33 : 12.json.bz2 transferred
2023-12-14 21:57:34 : 59.json.bz2 transferred
2023-12-14 21:57:34 : 38.json.bz2 transferred
2023-12-14 21:57:35 : 34.json.bz2 transferred
2023-12-14 21:57:35 : 55.json.bz2 transferred
2023-12-14 21:57:36 : 13.json.bz2 transferred
2023-12-14 21:57:36 : 22.json.bz2 transferred
2023-12-14 21:57:37 : 18.json.bz2 transferred
2023-12-14 21:57:38 : 04.json.bz2 transferred
2023-12-14 21:57:39 : 05.json.bz2 transferred
2023-12-14 21:57:40 : 20.json.bz2 transferred
2023-12-14 21:57:40 : 43.json.bz2 transferred
2023-12-14 21:57:41 : 36.json.bz2 transferred
2023-12-14 21:57:42 : 19.json.bz2 transferred
2023-12-14 21:57:42 : 48.json.bz2 transferred
2023-12-14 21:57:43 : 58.json.bz2 transferred
2023-12-14 21:57:43 : 32.json.bz2 transferred
2023-12-14 21:57:44 : 39.json.bz2 transferred
2023-12-14 21:57:44 : 01.json.bz2 transferred
2023-12-14 21:57:45 : 31.json.bz2 transferred
2023-12-14 21:57:45 : 23.json.bz2 transferred
2023-12-14 21:57:46 : 40.json.bz2 transferred
2023-12-14 21:57:46 : 54.json.bz2 transferred
2023-12-14 21:57:47 : 07.json.bz2 transferred
2023-12-14 21:57:47 : 45.json.bz2 transferred
2023-12-14 21:57:48 : 53.json.bz2 transferred
2023-12-14 21:57:48 : 46.json.bz2 transferred
2023-12-14 21:57:49 : 11.json.bz2 transferred
2023-12-14 21:57:49 : 24.json.bz2 transferred
2023-12-14 21:57:50 : 44.json.bz2 transferred
2023-12-14 21:57:50 : 00.json.bz2 transferred
2023-12-14 21:57:51 : 50.json.bz2 transferred
2023-12-14 21:57:51 : 41.json.bz2 transferred
2023-12-14 21:57:52 : 14.json.bz2 transferred
2023-12-14 21:57:52 : 35.json.bz2 transferred
2023-12-14 21:57:53 : 15.json.bz2 transferred
2023-12-14 21:57:53 : 10.json.bz2 transferred
2023-12-14 21:57:54 : 25.json.bz2 transferred
2023-12-14 21:57:54 : 37.json.bz2 transferred
2023-12-14 21:57:55 : 03.json.bz2 transferred
2023-12-14 21:57:55 : 17.json.bz2 transferred
2023-12-14 21:57:56 : 27.json.bz2 transferred
2023-12-14 21:57:57 : 09.json.bz2 transferred
2023-12-14 21:57:57 : 30.json.bz2 transferred
2023-12-14 21:57:58 : 33.json.bz2 transferred
2023-12-14 21:57:58 : 21.json.bz2 transferred
2023-12-14 21:57:59 : 42.json.bz2 transferred
2023-12-14 21:57:59 : 52.json.bz2 transferred
2023-12-14 21:58:00 : 47.json.bz2 transferred
2023-12-14 21:58:00 : 49.json.bz2 transferred
2023-12-14 21:58:01 : 56.json.bz2 transferred
2023-12-14 21:58:01 : 16.json.bz2 transferred
2023-12-14 21:58:02 : 02.json.bz2 transferred
2023-12-14 21:58:03 : 06.json.bz2 transferred
2023-12-14 21:58:03 : 28.json.bz2 transferred
2023-12-14 21:58:04 : 26.json.bz2 transferred
2023-12-14 21:58:04 : 51.json.bz2 transferred
2023-12-14 21:58:05 : 29.json.bz2 transferred
2023-12-14 21:58:06 : 08.json.bz2 transferred
2023-12-14 21:58:06 : 57.json.bz2 transferred
2023-12-14 21:58:07 : 12.json.bz2 transferred
2023-12-14 21:58:07 : 59.json.bz2 transferred
2023-12-14 21:58:08 : 38.json.bz2 transferred
2023-12-14 21:58:08 : 34.json.bz2 transferred
2023-12-14 21:58:09 : 55.json.bz2 transferred
2023-12-14 21:58:10 : 13.json.bz2 transferred
2023-12-14 21:58:10 : 22.json.bz2 transferred
2023-12-14 21:58:11 : 18.json.bz2 transferred
2023-12-14 21:58:11 : 04.json.bz2 transferred
2023-12-14 21:58:12 : 05.json.bz2 transferred
2023-12-14 21:58:13 : 20.json.bz2 transferred
2023-12-14 21:58:13 : 43.json.bz2 transferred
2023-12-14 21:58:14 : 36.json.bz2 transferred
2023-12-14 21:58:14 : 19.json.bz2 transferred
2023-12-14 21:58:15 : 48.json.bz2 transferred
2023-12-14 21:58:16 : 58.json.bz2 transferred
2023-12-14 21:58:16 : 32.json.bz2 transferred
2023-12-14 21:58:17 : 39.json.bz2 transferred
2023-12-14 21:58:17 : 01.json.bz2 transferred
2023-12-14 21:58:18 : 31.json.bz2 transferred
2023-12-14 21:58:18 : 23.json.bz2 transferred
2023-12-14 21:58:19 : 40.json.bz2 transferred
2023-12-14 21:58:20 : 54.json.bz2 transferred
2023-12-14 21:58:20 : 07.json.bz2 transferred
2023-12-14 21:58:21 : 45.json.bz2 transferred
2023-12-14 21:58:21 : 53.json.bz2 transferred
2023-12-14 21:58:22 : 46.json.bz2 transferred
2023-12-14 21:58:23 : 11.json.bz2 transferred
2023-12-14 21:58:23 : 24.json.bz2 transferred
2023-12-14 21:58:24 : 44.json.bz2 transferred
2023-12-14 21:58:24 : 00.json.bz2 transferred
2023-12-14 21:58:25 : 50.json.bz2 transferred
2023-12-14 21:58:26 : 41.json.bz2 transferred
2023-12-14 21:58:26 : 14.json.bz2 transferred
2023-12-14 21:58:27 : 35.json.bz2 transferred
2023-12-14 21:58:27 : 15.json.bz2 transferred
2023-12-14 21:58:28 : 10.json.bz2 transferred
2023-12-14 21:58:28 : 25.json.bz2 transferred
2023-12-14 21:58:29 : 37.json.bz2 transferred
2023-12-14 21:58:29 : 03.json.bz2 transferred
2023-12-14 21:58:30 : 17.json.bz2 transferred
2023-12-14 21:58:31 : 27.json.bz2 transferred
2023-12-14 21:58:31 : 09.json.bz2 transferred
2023-12-14 21:58:32 : 30.json.bz2 transferred
2023-12-14 21:58:32 : 33.json.bz2 transferred
2023-12-14 21:58:33 : 21.json.bz2 transferred
2023-12-14 21:58:34 : 42.json.bz2 transferred
2023-12-14 21:58:34 : 52.json.bz2 transferred
2023-12-14 21:58:35 : 47.json.bz2 transferred
2023-12-14 21:58:35 : 49.json.bz2 transferred
2023-12-14 21:58:36 : 56.json.bz2 transferred
2023-12-14 21:58:36 : 16.json.bz2 transferred
2023-12-14 21:58:37 : 02.json.bz2 transferred
2023-12-14 21:58:37 : 06.json.bz2 transferred
2023-12-14 21:58:38 : 28.json.bz2 transferred
2023-12-14 21:58:38 : 26.json.bz2 transferred
2023-12-14 21:58:39 : 51.json.bz2 transferred
2023-12-14 21:58:40 : 29.json.bz2 transferred
2023-12-14 21:58:40 : 08.json.bz2 transferred
2023-12-14 21:58:41 : 57.json.bz2 transferred
2023-12-14 21:58:41 : 12.json.bz2 transferred
2023-12-14 21:58:42 : 59.json.bz2 transferred
2023-12-14 21:58:42 : 38.json.bz2 transferred
2023-12-14 21:58:43 : 34.json.bz2 transferred
2023-12-14 21:58:44 : 55.json.bz2 transferred
2023-12-14 21:58:44 : 13.json.bz2 transferred
2023-12-14 21:58:45 : 22.json.bz2 transferred
2023-12-14 21:58:45 : 18.json.bz2 transferred
2023-12-14 21:58:46 : 04.json.bz2 transferred
2023-12-14 21:58:46 : 05.json.bz2 transferred
2023-12-14 21:58:47 : 20.json.bz2 transferred
2023-12-14 21:58:48 : 43.json.bz2 transferred
2023-12-14 21:58:48 : 36.json.bz2 transferred
2023-12-14 21:58:49 : 19.json.bz2 transferred
2023-12-14 21:58:49 : 48.json.bz2 transferred
2023-12-14 21:58:50 : 58.json.bz2 transferred
2023-12-14 21:58:50 : 32.json.bz2 transferred
2023-12-14 21:58:51 : 39.json.bz2 transferred
2023-12-14 21:58:51 : 01.json.bz2 transferred
2023-12-14 21:58:52 : 31.json.bz2 transferred
2023-12-14 21:58:53 : 23.json.bz2 transferred
2023-12-14 21:58:53 : 40.json.bz2 transferred
2023-12-14 21:58:54 : 54.json.bz2 transferred
2023-12-14 21:58:54 : 07.json.bz2 transferred
2023-12-14 21:58:55 : 45.json.bz2 transferred
2023-12-14 21:58:55 : 53.json.bz2 transferred
2023-12-14 21:58:56 : 46.json.bz2 transferred
2023-12-14 21:58:56 : 11.json.bz2 transferred
2023-12-14 21:58:57 : 24.json.bz2 transferred
2023-12-14 21:58:58 : 44.json.bz2 transferred
2023-12-14 21:58:58 : 00.json.bz2 transferred
2023-12-14 21:58:59 : 50.json.bz2 transferred
2023-12-14 21:58:59 : 41.json.bz2 transferred
2023-12-14 21:59:00 : 14.json.bz2 transferred
2023-12-14 21:59:00 : 35.json.bz2 transferred
2023-12-14 21:59:01 : 15.json.bz2 transferred
2023-12-14 21:59:01 : 10.json.bz2 transferred
2023-12-14 21:59:02 : 25.json.bz2 transferred
2023-12-14 21:59:02 : 37.json.bz2 transferred
2023-12-14 21:59:03 : 03.json.bz2 transferred
2023-12-14 21:59:04 : 17.json.bz2 transferred
2023-12-14 21:59:04 : 27.json.bz2 transferred
2023-12-14 21:59:05 : 09.json.bz2 transferred
2023-12-14 21:59:06 : 30.json.bz2 transferred
2023-12-14 21:59:06 : 33.json.bz2 transferred
2023-12-14 21:59:07 : 21.json.bz2 transferred
2023-12-14 21:59:07 : 42.json.bz2 transferred
2023-12-14 21:59:08 : 52.json.bz2 transferred
2023-12-14 21:59:08 : 47.json.bz2 transferred
2023-12-14 21:59:09 : 49.json.bz2 transferred
2023-12-14 21:59:10 : 56.json.bz2 transferred
2023-12-14 21:59:10 : 16.json.bz2 transferred
2023-12-14 21:59:11 : 02.json.bz2 transferred
2023-12-14 21:59:12 : 06.json.bz2 transferred
2023-12-14 21:59:13 : 28.json.bz2 transferred
2023-12-14 21:59:13 : 26.json.bz2 transferred
2023-12-14 21:59:14 : 51.json.bz2 transferred
2023-12-14 21:59:15 : 29.json.bz2 transferred
2023-12-14 21:59:15 : 08.json.bz2 transferred
2023-12-14 21:59:16 : 57.json.bz2 transferred
2023-12-14 21:59:17 : 12.json.bz2 transferred
2023-12-14 21:59:18 : 59.json.bz2 transferred
2023-12-14 21:59:18 : 38.json.bz2 transferred
2023-12-14 21:59:19 : 34.json.bz2 transferred
2023-12-14 21:59:20 : 55.json.bz2 transferred
2023-12-14 21:59:20 : 13.json.bz2 transferred
2023-12-14 21:59:21 : 22.json.bz2 transferred
2023-12-14 21:59:22 : 18.json.bz2 transferred
2023-12-14 21:59:23 : 04.json.bz2 transferred
2023-12-14 21:59:23 : 05.json.bz2 transferred
2023-12-14 21:59:24 : 20.json.bz2 transferred
2023-12-14 21:59:25 : 43.json.bz2 transferred
2023-12-14 21:59:25 : 36.json.bz2 transferred
2023-12-14 21:59:26 : 19.json.bz2 transferred
2023-12-14 21:59:27 : 48.json.bz2 transferred
2023-12-14 21:59:28 : 58.json.bz2 transferred
2023-12-14 21:59:28 : 32.json.bz2 transferred
2023-12-14 21:59:29 : 39.json.bz2 transferred
2023-12-14 21:59:30 : 01.json.bz2 transferred
2023-12-14 21:59:31 : 31.json.bz2 transferred
2023-12-14 21:59:31 : 23.json.bz2 transferred
2023-12-14 21:59:32 : 40.json.bz2 transferred
2023-12-14 21:59:33 : 54.json.bz2 transferred
2023-12-14 21:59:33 : 07.json.bz2 transferred
2023-12-14 21:59:34 : 45.json.bz2 transferred
2023-12-14 21:59:35 : 53.json.bz2 transferred
2023-12-14 21:59:36 : 46.json.bz2 transferred
2023-12-14 21:59:36 : 11.json.bz2 transferred
2023-12-14 21:59:37 : 24.json.bz2 transferred
2023-12-14 21:59:38 : 44.json.bz2 transferred
2023-12-14 21:59:38 : 00.json.bz2 transferred
2023-12-14 21:59:39 : 50.json.bz2 transferred
2023-12-14 21:59:40 : 41.json.bz2 transferred
2023-12-14 21:59:41 : 14.json.bz2 transferred
2023-12-14 21:59:41 : 35.json.bz2 transferred
2023-12-14 21:59:42 : 15.json.bz2 transferred
2023-12-14 21:59:43 : 10.json.bz2 transferred
2023-12-14 21:59:43 : 25.json.bz2 transferred
2023-12-14 21:59:44 : 37.json.bz2 transferred
2023-12-14 21:59:45 : 03.json.bz2 transferred
2023-12-14 21:59:45 : 17.json.bz2 transferred
2023-12-14 21:59:46 : 27.json.bz2 transferred
2023-12-14 21:59:47 : 09.json.bz2 transferred
2023-12-14 21:59:48 : 30.json.bz2 transferred
2023-12-14 21:59:48 : 33.json.bz2 transferred
2023-12-14 21:59:49 : 21.json.bz2 transferred
2023-12-14 21:59:50 : 42.json.bz2 transferred
2023-12-14 21:59:51 : 52.json.bz2 transferred
2023-12-14 21:59:51 : 47.json.bz2 transferred
2023-12-14 21:59:51 : Input and output directories cleared out for twitter_stream_2019_01_01.tar
2023-12-14 21:59:51 : Downloading twitter_stream_2019_01_02.tar
2023-12-14 22:00:19 : Extracting twitter_stream_2019_01_02.tar
2023-12-14 22:00:48 : Extracting and transferring .bz2 files to S3 for twitter_stream_2019_01_02.tar
2023-12-14 22:00:49 : 49.json.bz2 transferred
2023-12-14 22:00:49 : 56.json.bz2 transferred
2023-12-14 22:00:50 : 16.json.bz2 transferred
2023-12-14 22:00:51 : 02.json.bz2 transferred
2023-12-14 22:00:51 : 06.json.bz2 transferred
2023-12-14 22:00:52 : 28.json.bz2 transferred
2023-12-14 22:00:53 : 26.json.bz2 transferred
2023-12-14 22:00:53 : 51.json.bz2 transferred
2023-12-14 22:00:54 : 29.json.bz2 transferred
2023-12-14 22:00:54 : 08.json.bz2 transferred
2023-12-14 22:00:55 : 57.json.bz2 transferred
2023-12-14 22:00:56 : 12.json.bz2 transferred
2023-12-14 22:00:56 : 59.json.bz2 transferred
2023-12-14 22:00:57 : 38.json.bz2 transferred
2023-12-14 22:00:57 : 34.json.bz2 transferred
2023-12-14 22:00:58 : 55.json.bz2 transferred
2023-12-14 22:00:59 : 13.json.bz2 transferred
2023-12-14 22:00:59 : 22.json.bz2 transferred
2023-12-14 22:01:00 : 18.json.bz2 transferred
2023-12-14 22:01:00 : 04.json.bz2 transferred
2023-12-14 22:01:01 : 05.json.bz2 transferred
2023-12-14 22:01:01 : 20.json.bz2 transferred
2023-12-14 22:01:02 : 43.json.bz2 transferred
2023-12-14 22:01:03 : 36.json.bz2 transferred
2023-12-14 22:01:03 : 19.json.bz2 transferred
2023-12-14 22:01:04 : 48.json.bz2 transferred
2023-12-14 22:01:04 : 58.json.bz2 transferred
2023-12-14 22:01:05 : 32.json.bz2 transferred
2023-12-14 22:01:06 : 39.json.bz2 transferred
2023-12-14 22:01:06 : 01.json.bz2 transferred
2023-12-14 22:01:07 : 31.json.bz2 transferred
2023-12-14 22:01:07 : 23.json.bz2 transferred
2023-12-14 22:01:08 : 40.json.bz2 transferred
2023-12-14 22:01:09 : 54.json.bz2 transferred
2023-12-14 22:01:09 : 07.json.bz2 transferred
2023-12-14 22:01:10 : 45.json.bz2 transferred
2023-12-14 22:01:11 : 53.json.bz2 transferred
2023-12-14 22:01:12 : 46.json.bz2 transferred
2023-12-14 22:01:12 : 11.json.bz2 transferred
2023-12-14 22:01:13 : 24.json.bz2 transferred
2023-12-14 22:01:13 : 44.json.bz2 transferred
2023-12-14 22:01:14 : 00.json.bz2 transferred
2023-12-14 22:01:15 : 50.json.bz2 transferred
2023-12-14 22:01:15 : 41.json.bz2 transferred
2023-12-14 22:01:16 : 14.json.bz2 transferred
2023-12-14 22:01:16 : 35.json.bz2 transferred
2023-12-14 22:01:17 : 15.json.bz2 transferred
2023-12-14 22:01:18 : 10.json.bz2 transferred
2023-12-14 22:01:18 : 25.json.bz2 transferred
2023-12-14 22:01:19 : 37.json.bz2 transferred
2023-12-14 22:01:19 : 03.json.bz2 transferred
2023-12-14 22:01:20 : 17.json.bz2 transferred
2023-12-14 22:01:21 : 27.json.bz2 transferred
2023-12-14 22:01:21 : 09.json.bz2 transferred
2023-12-14 22:01:22 : 30.json.bz2 transferred
2023-12-14 22:01:22 : 33.json.bz2 transferred
2023-12-14 22:01:23 : 21.json.bz2 transferred
2023-12-14 22:01:24 : 42.json.bz2 transferred
2023-12-14 22:01:24 : 52.json.bz2 transferred
2023-12-14 22:01:25 : 47.json.bz2 transferred
2023-12-14 22:01:25 : 49.json.bz2 transferred
2023-12-14 22:01:26 : 56.json.bz2 transferred
2023-12-14 22:01:26 : 16.json.bz2 transferred
2023-12-14 22:01:27 : 02.json.bz2 transferred
2023-12-14 22:01:27 : 06.json.bz2 transferred
2023-12-14 22:01:28 : 28.json.bz2 transferred
2023-12-14 22:01:28 : 26.json.bz2 transferred
2023-12-14 22:01:29 : 51.json.bz2 transferred
2023-12-14 22:01:29 : 29.json.bz2 transferred
2023-12-14 22:01:30 : 08.json.bz2 transferred
2023-12-14 22:01:30 : 57.json.bz2 transferred
2023-12-14 22:01:31 : 12.json.bz2 transferred
2023-12-14 22:01:31 : 59.json.bz2 transferred
2023-12-14 22:01:32 : 38.json.bz2 transferred
2023-12-14 22:01:32 : 34.json.bz2 transferred
2023-12-14 22:01:33 : 55.json.bz2 transferred
2023-12-14 22:01:34 : 13.json.bz2 transferred
2023-12-14 22:01:34 : 22.json.bz2 transferred
2023-12-14 22:01:34 : 18.json.bz2 transferred
2023-12-14 22:01:35 : 04.json.bz2 transferred
2023-12-14 22:01:36 : 05.json.bz2 transferred
2023-12-14 22:01:36 : 20.json.bz2 transferred
2023-12-14 22:01:37 : 43.json.bz2 transferred
2023-12-14 22:01:37 : 36.json.bz2 transferred
2023-12-14 22:01:38 : 19.json.bz2 transferred
2023-12-14 22:01:38 : 48.json.bz2 transferred
2023-12-14 22:01:39 : 58.json.bz2 transferred
2023-12-14 22:01:39 : 32.json.bz2 transferred
2023-12-14 22:01:40 : 39.json.bz2 transferred
2023-12-14 22:01:40 : 01.json.bz2 transferred
2023-12-14 22:01:41 : 31.json.bz2 transferred
2023-12-14 22:01:41 : 23.json.bz2 transferred
2023-12-14 22:01:42 : 40.json.bz2 transferred
2023-12-14 22:01:42 : 54.json.bz2 transferred
2023-12-14 22:01:43 : 07.json.bz2 transferred
2023-12-14 22:01:43 : 45.json.bz2 transferred
2023-12-14 22:01:44 : 53.json.bz2 transferred
2023-12-14 22:01:44 : 46.json.bz2 transferred
2023-12-14 22:01:45 : 11.json.bz2 transferred
2023-12-14 22:01:45 : 24.json.bz2 transferred
2023-12-14 22:01:46 : 44.json.bz2 transferred
2023-12-14 22:01:46 : 00.json.bz2 transferred
2023-12-14 22:01:47 : 50.json.bz2 transferred
2023-12-14 22:01:47 : 41.json.bz2 transferred
2023-12-14 22:01:48 : 14.json.bz2 transferred
2023-12-14 22:01:48 : 35.json.bz2 transferred
2023-12-14 22:01:49 : 15.json.bz2 transferred
2023-12-14 22:01:50 : 10.json.bz2 transferred
2023-12-14 22:01:50 : 25.json.bz2 transferred
2023-12-14 22:01:51 : 37.json.bz2 transferred
2023-12-14 22:01:51 : 03.json.bz2 transferred
2023-12-14 22:01:52 : 17.json.bz2 transferred
2023-12-14 22:01:52 : 27.json.bz2 transferred
2023-12-14 22:01:53 : 09.json.bz2 transferred
2023-12-14 22:01:53 : 30.json.bz2 transferred
2023-12-14 22:01:54 : 33.json.bz2 transferred
2023-12-14 22:01:54 : 21.json.bz2 transferred
2023-12-14 22:01:55 : 42.json.bz2 transferred
2023-12-14 22:01:55 : 52.json.bz2 transferred
2023-12-14 22:01:56 : 47.json.bz2 transferred
2023-12-14 22:01:57 : 49.json.bz2 transferred
2023-12-14 22:01:57 : 56.json.bz2 transferred
2023-12-14 22:01:58 : 16.json.bz2 transferred
2023-12-14 22:01:59 : 02.json.bz2 transferred
2023-12-14 22:02:00 : 06.json.bz2 transferred
2023-12-14 22:02:01 : 28.json.bz2 transferred
2023-12-14 22:02:01 : 26.json.bz2 transferred
2023-12-14 22:02:02 : 51.json.bz2 transferred
2023-12-14 22:02:03 : 29.json.bz2 transferred
2023-12-14 22:02:04 : 08.json.bz2 transferred
2023-12-14 22:02:04 : 57.json.bz2 transferred
2023-12-14 22:02:05 : 12.json.bz2 transferred
2023-12-14 22:02:06 : 59.json.bz2 transferred
2023-12-14 22:02:07 : 38.json.bz2 transferred
2023-12-14 22:02:07 : 34.json.bz2 transferred
2023-12-14 22:02:08 : 55.json.bz2 transferred
2023-12-14 22:02:09 : 13.json.bz2 transferred
2023-12-14 22:02:10 : 22.json.bz2 transferred
2023-12-14 22:02:10 : 18.json.bz2 transferred
2023-12-14 22:02:11 : 04.json.bz2 transferred
2023-12-14 22:02:12 : 05.json.bz2 transferred
2023-12-14 22:02:13 : 20.json.bz2 transferred
2023-12-14 22:02:13 : 43.json.bz2 transferred
2023-12-14 22:02:14 : 36.json.bz2 transferred
2023-12-14 22:02:15 : 19.json.bz2 transferred
2023-12-14 22:02:16 : 48.json.bz2 transferred
2023-12-14 22:02:16 : 58.json.bz2 transferred
2023-12-14 22:02:17 : 32.json.bz2 transferred
2023-12-14 22:02:18 : 39.json.bz2 transferred
2023-12-14 22:02:19 : 01.json.bz2 transferred
2023-12-14 22:02:19 : 31.json.bz2 transferred
2023-12-14 22:02:20 : 23.json.bz2 transferred
2023-12-14 22:02:21 : 40.json.bz2 transferred
2023-12-14 22:02:22 : 54.json.bz2 transferred
2023-12-14 22:02:23 : 07.json.bz2 transferred
2023-12-14 22:02:23 : 45.json.bz2 transferred
2023-12-14 22:02:24 : 53.json.bz2 transferred
2023-12-14 22:02:25 : 46.json.bz2 transferred
2023-12-14 22:02:26 : 11.json.bz2 transferred
2023-12-14 22:02:26 : 24.json.bz2 transferred
2023-12-14 22:02:27 : 44.json.bz2 transferred
2023-12-14 22:02:28 : 00.json.bz2 transferred
2023-12-14 22:02:29 : 50.json.bz2 transferred
2023-12-14 22:02:29 : 41.json.bz2 transferred
2023-12-14 22:02:30 : 14.json.bz2 transferred
2023-12-14 22:02:31 : 35.json.bz2 transferred
2023-12-14 22:02:32 : 15.json.bz2 transferred
2023-12-14 22:02:33 : 10.json.bz2 transferred
2023-12-14 22:02:34 : 25.json.bz2 transferred
2023-12-14 22:02:35 : 37.json.bz2 transferred
2023-12-14 22:02:35 : 03.json.bz2 transferred
2023-12-14 22:02:36 : 17.json.bz2 transferred
